trainId,sample,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/12/L_MANAGER.0.PID.0.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/13/L_MANAGER.0.PID.0.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/14/L_MANAGER.0.PID.0.P_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/15/L_MANAGER.0.PID.1.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/16/L_MANAGER.0.PID.1.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/17/L_MANAGER.0.PID.1.P_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/18/L_MANAGER.0.PID.2.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/19/L_MANAGER.0.PID.2.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/20/L_MANAGER.0.PID.2.P_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/21/L_MANAGER.0.PID.3.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/22/L_MANAGER.0.PID.3.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/23/L_MANAGER.0.PID.3.P_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/12/L_MANAGER.0.PID.0.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/13/L_MANAGER.0.PID.0.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/14/L_MANAGER.0.PID.0.P_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/15/L_MANAGER.0.PID.1.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/16/L_MANAGER.0.PID.1.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/17/L_MANAGER.0.PID.1.P_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/18/L_MANAGER.0.PID.2.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/19/L_MANAGER.0.PID.2.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/20/L_MANAGER.0.PID.2.P_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/21/L_MANAGER.0.PID.3.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/22/L_MANAGER.0.PID.3.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/23/L_MANAGER.0.PID.3.P_PARAM.WR,XFEL.SYNC/LINK.LOCK.DAQ/XHEXP1.AMC5.CONTROLLER.LSU.0.CTRL.CFG/25/CTRL.PI_CTRL_I_PARAM.REG.RD,XFEL.SYNC/LINK.LOCK.DAQ/XHEXP1.AMC5.CONTROLLER.LSU.0.CTRL.CFG/26/CTRL.PI_CTRL_I_PARAM.REG.WR,XFEL.SYNC/LINK.LOCK.DAQ/XHEXP1.AMC5.CONTROLLER.LSU.0.CTRL.CFG/27/CTRL.PI_CTRL_P_PARAM.REG.RD,XFEL.SYNC/LINK.LOCK.DAQ/XHEXP1.AMC5.CONTROLLER.LSU.0.CTRL.CFG/28/CTRL.PI_CTRL_P_PARAM.REG.WR
1373517526,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373517686,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373517846,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373518006,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373518166,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373518326,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373518486,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373518646,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373518806,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373518966,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373519126,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373519286,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373519446,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373519606,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373519766,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373519926,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373520086,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373520246,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373520406,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373520566,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373520726,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373520886,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373521046,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373521206,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373521366,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373521525,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373521685,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373521845,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373522005,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373522165,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373522325,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373522485,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373522645,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373522805,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373522965,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373523125,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373523285,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373523445,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373523605,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373523764,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373523924,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373524084,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373524244,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373524404,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373524564,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373524724,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373524884,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373525044,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373525204,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373525364,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373525524,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373525684,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373525844,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373526004,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373526164,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373526324,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373526484,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373526644,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373526804,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373526964,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373527124,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373527284,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373527444,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373527604,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373527764,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373527924,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373528084,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373528244,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373528404,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373528564,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373528724,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373528884,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373529044,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373529204,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373529364,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373529523,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373529683,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373529843,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373530003,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373530163,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373530323,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373530483,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.001,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
